sadness,anxiety,anger,joy,calm,entry_index
0.0005155032,0.0005122296,0.0126198605,0.0010631401,0.00037835428,395
0.00066027645,0.0009089364,0.0025229265,0.010426148,0.0010485706,396
0.00077393226,0.0005471921,0.004037167,0.00091248995,0.00050272257,397
0.008186444,0.00211122,0.008806011,0.0015117119,0.00064872525,398
0.00036350923,0.00044886966,0.0048627523,0.0023668918,0.0004437306,399
0.0010863163,0.00091479375,0.011397196,0.00048400625,0.0005241565,400
0.0005454485,0.0008623868,0.0037306268,0.00095677737,0.0015586681,401
0.00061936677,0.00078226824,0.003393415,0.0017487822,0.0004069308,402
0.00050240674,0.0006150915,0.019838728,0.0022769065,0.0005374941,403
0.0007746056,0.0010682724,0.0075886394,0.0014168075,0.0010609628,404
0.0045345533,0.0031477017,0.012243899,0.001018286,0.0011429786,405
0.004621176,0.0017162294,0.05722172,0.0010226957,0.00058009726,406
0.0005913676,0.0010874185,0.0036107018,0.0022037996,0.0010329472,407
0.008534897,0.004481981,0.023333771,0.0043720608,0.0026887858,408
0.0019037218,0.004165321,0.0034072897,0.32380646,0.06271575,409
0.00076821935,0.0004843853,0.00241825,0.006517974,0.0098801125,410
0.0011298405,0.0016458044,0.0022257883,0.010918863,0.00903787,411
0.0012227134,0.0019977307,0.005555719,0.002290527,0.0014915677,412
0.0006519737,0.00029382022,0.022308514,0.0004992162,0.00035559348,413
0.0049462793,0.0048921136,0.042164408,0.012259335,0.009960376,414
0.0014548433,0.001478153,0.012729255,0.0010387512,0.00074007775,415
0.0010345014,0.0016247671,0.003177223,0.009940889,0.004124407,416
0.0011359854,0.0008082124,0.009768096,0.0005137225,0.00089249946,417
0.0015172177,0.001441674,0.0057980767,0.0008564044,0.00027548103,418
0.00043976374,0.00058532547,0.006361786,0.0014980747,0.00046113794,419
0.0019309105,0.00078410667,0.0042850063,0.0052498593,0.0010860902,420
0.0021561005,0.0023133834,0.004111658,0.33936116,0.038205985,421
0.0015637798,0.0018884405,0.0036236646,0.007390717,0.0008505442,422
0.00095096626,0.0012802668,0.0047762166,0.0022738387,0.0021885473,423
0.0208568,0.00365549,0.00623834,0.0015720825,0.003208523,424
0.023466652,0.039498683,0.013607179,0.012156318,0.015689306,425
0.0003813334,0.00042030466,0.008956294,0.0008419468,0.0002787125,426
0.0018458992,0.0013840084,0.01820385,0.0032419423,0.00058913016,427
0.0012720034,0.0013116696,0.008080134,0.002320968,0.00051729096,428
0.0024403878,0.007682619,0.0037972021,0.053997315,0.015140814,429
0.00035721276,0.0003282887,0.004871005,0.0026586917,0.0014600563,430
0.00255425,0.005200194,0.0068719075,0.0019374688,0.0036363169,431
0.0023219686,0.005764566,0.004071211,0.014719021,0.014863893,432
0.0435331,0.004902644,0.012313503,0.007007443,0.014489084,433
0.0010773237,0.0012680014,0.020048775,0.00084264163,0.00095378474,434
0.0024330313,0.0019427706,0.009837797,0.026773283,0.019257886,435
0.022195827,0.015986515,0.024603873,0.006169429,0.009178204,436
0.0017989336,0.0014445966,0.008689545,0.0025063648,0.0013172389,437
0.0010179144,0.0012104844,0.0042456826,0.005595441,0.0017971557,438
0.0045489697,0.0036989169,0.054054826,0.0013617785,0.0021081325,439
0.0004049187,0.00061651063,0.004456762,0.0058763893,0.0008305819,440
0.00066641567,0.0003965616,0.0023788558,0.0021825272,0.0009384607,441
0.0009284514,0.0003964706,0.0032336551,0.0065814843,0.0036485135,442
0.0012369631,0.0020006131,0.009667028,0.002092824,0.0016970597,443
0.00036946288,0.0003356879,0.0025606826,0.00079692324,0.0004378214,444
0.0008905051,0.0011072684,0.0034034296,0.005996949,0.0024126905,445
0.0012167791,0.0011456487,0.003480881,0.006797864,0.0016815483,446
0.0011839222,0.0042403424,0.0036156077,0.009097173,0.0011434861,447
0.0150432,0.0055377036,0.0064592455,0.040123202,0.031807728,448
0.0008215781,0.001069765,0.0028989716,0.009046056,0.0053455015,449
0.00214623,0.0017965324,0.008621706,0.0013760201,0.0006186727,450
0.0044361376,0.0017068407,0.016818173,0.0015945162,0.0040732855,451
0.004024761,0.0051680524,0.005490295,0.010545019,0.011703126,452
0.004299654,0.0016517495,0.016444422,0.0013543132,0.0034121624,453
0.005097444,0.001344348,0.18911017,0.0012384993,0.0013517335,454
0.0046975315,0.0017145646,0.00897875,0.0014276407,0.0043175896,455
0.0055657425,0.0031111613,0.09491907,0.0017813805,0.004425585,456
0.0022186309,0.0023247597,0.008835056,0.0017775679,0.00038371148,457
0.0032973946,0.0008850438,0.018450039,0.00040217477,0.00032157663,458
0.0007659215,0.00061856984,0.004271852,0.0012497284,0.00051222666,459
0.00091875705,0.000645416,0.010064799,0.00058284274,0.0003336832,460
0.0020519113,0.0014711181,0.004103666,0.0015017189,0.0014800725,461
0.00059960183,0.00040986552,0.009942861,0.00097330747,0.0010840285,462
0.0005907361,0.00048840063,0.0041071293,0.0013566648,0.00037804208,463
0.0013088089,0.0006635216,0.0057834964,0.00083670457,0.0003163808,464
0.012005676,0.009938052,0.02568856,0.0022316156,0.00543443,465
0.00057175395,0.00036860668,0.0036210024,0.00059030415,0.0004885694,466
0.00037809514,0.00027959343,0.0053499723,0.0005449616,0.00046536053,467
0.00029745547,0.0003058083,0.0018447749,0.0015361242,0.00056038966,468
0.0019227441,0.0008139223,0.027252091,0.0006103929,0.0006521138,469
0.000521016,0.00043424283,0.0046098996,0.0007584609,0.00020195915,470
0.0014278553,0.001719937,0.0049780793,0.0024040986,0.001208746,471
0.043407694,0.019372897,0.0109997075,0.010317322,0.021786338,472
0.00056502485,0.000956379,0.012216664,0.0008493259,0.0004675134,473
0.0051875026,0.002055463,0.016048199,0.0025253354,0.008236164,474
0.0005654399,0.00030052898,0.0025884854,0.0055437325,0.000882685,475
0.005911495,0.0035539332,0.0067228493,0.01654249,0.015554349,476
0.0040826835,0.000627502,0.0040989174,0.0033729407,0.007129076,477
0.002515268,0.0012948124,0.010050336,0.00069157185,0.0005919478,478
0.0049134083,0.001829251,0.013119525,0.00091684144,0.001087199,479
0.0016215709,0.006686746,0.0042101284,0.0060575632,0.008506592,480
0.00077457237,0.00029966526,0.0053668986,0.0008297692,0.0025723982,481
0.0009140987,0.0020324439,0.0021017038,0.020475214,0.0007714321,482
0.0013504248,0.00092877226,0.00432139,0.0012842815,0.0015873899,483
0.0010853166,0.001275378,0.019951079,0.0012543905,0.0010044316,484
0.0013192615,0.001184463,0.0073532923,0.0007768306,0.0012390298,485
0.00063367124,0.00059431663,0.005335724,0.0010929472,0.00035449667,486
0.0005658763,0.00039279202,0.009042713,0.0070654056,0.0054766797,487
0.00032237868,0.00022020526,0.008373972,0.00065890467,0.00044097478,488
0.0007130983,0.0012301933,0.0052823788,0.0023769455,0.0007821311,489
0.00053538656,0.0011123201,0.0036655953,0.009047133,0.0018277167,490
0.0017476967,0.0040652454,0.009311013,0.007167657,0.0040804744,491
0.03858899,0.005932247,0.031236822,0.001192073,0.0015417044,492
0.019131161,0.0040189945,0.045038104,0.0005782335,0.0007543665,493
0.0010261108,0.0011868087,0.0063578677,0.0012720784,0.00028125,494
0.0006867908,0.00043704698,0.011837966,0.00063762354,0.0011242738,495
0.0017430556,0.0026785727,0.0028608434,0.037954755,0.028894538,496
0.0009242443,0.0013293808,0.003908674,0.0014219489,0.0011882484,497
0.010268222,0.004840004,0.024581889,0.011226939,0.025481088,498
0.005295852,0.002576042,0.018244948,0.321428,0.076501586,499
0.00245593,0.0018026335,0.01572052,0.00057097524,0.0024007782,500
0.004952329,0.005545768,0.0055724205,0.02707532,0.0068581146,501
0.024468446,0.0042161453,0.037674535,0.008031239,0.014951509,502
0.0012925526,0.0023308108,0.0037810483,0.013460546,0.009857989,503
0.0017950353,0.00088185945,0.013776971,0.00119901,0.00067654304,504
0.0017323359,0.0017877654,0.02135639,0.0006630464,0.0008760251,505
0.022738429,0.0086608175,0.02104359,0.08132521,0.034055796,506
0.00078834844,0.0010956033,0.0054686326,0.0034688315,0.0005623306,507
0.0008159364,0.0010354118,0.0038347181,0.013455972,0.0036399586,508
0.001425365,0.0014111851,0.008347331,0.0010577018,0.0008631533,509
0.073947005,0.012822009,0.02514188,0.0016794798,0.0017849792,510
0.22555605,0.01699754,0.016887987,0.012639513,0.012441367,511
0.0014872949,0.0045107463,0.002565563,0.2830054,0.027670288,512
0.04022791,0.0058967215,0.011924611,0.007033649,0.005404134,513
0.0034531597,0.0024244573,0.016011897,0.0029356407,0.0050672917,514
0.028123107,0.006744599,0.03471915,0.0011117803,0.0021836762,515
0.0024203632,0.0041418998,0.009152616,0.033456907,0.0013469638,516
0.006143729,0.0056952564,0.010645044,0.0039452403,0.0051922146,517
0.0007398328,0.0004464129,0.014464961,0.0005686788,0.00032035782,518
0.024861082,0.006358662,0.02580615,0.0042100493,0.007234452,519
0.000775624,0.0006585954,0.005512728,0.00093067327,0.0003754681,520
0.065997794,0.014649556,0.009290125,0.0056439238,0.0061990796,521
0.0013067131,0.0016596068,0.0028869673,0.040530197,0.009426213,522
0.0074123014,0.0066312226,0.0077507114,0.3152264,0.058474477,523
0.030262474,0.006554207,0.020827366,0.0012851923,0.0031527278,524
0.010771986,0.0077777817,0.014980744,0.023008611,0.029754048,525
0.008750028,0.004773401,0.0073520197,0.1744373,0.07388666,526
0.005043125,0.0073140017,0.00629137,0.0016030668,0.003875404,527
0.0032342575,0.0062616696,0.00601764,0.15200055,0.035569686,528
0.0005038331,0.00064890034,0.005836177,0.0016409936,0.00073698,529
0.001955945,0.0019599872,0.004147911,0.1754773,0.024087084,530
0.00034776452,0.00039358347,0.017077103,0.008170427,0.0004917594,531
0.0027227327,0.0054930504,0.007356408,0.35993233,0.049605634,532
0.0005423466,0.0007608441,0.0037497557,0.0027632455,0.0005014127,533
